category,version_added,version_removed,_date,version,projectGroup,file_id,FEAR_OF_THE_UNKNOWN,IMPLICIT_COLUMNS,LongMethod,LongParameterList
Utility,1,127,2019-10-08 20:15:55,0,A,A7550,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7553,1,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7519,0,0,1,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7485,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7491,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7494,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7496,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7498,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7501,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7504,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7507,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7510,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7513,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7516,0,0,0,0
Utility,1,127,2019-10-08 20:15:55,0,A,A7555,0,0,0,0
Library,4,127,2016-04-25 02:43:27,1,A,A12106,0,0,1,0
Library,4,127,2016-04-25 02:43:27,1,A,A12112,0,0,1,0
Library,3,127,2016-04-25 02:43:27,1,A,A12135,0,0,0,0
Library,4,127,2016-04-25 02:43:27,1,A,A12088,0,0,0,0
Library,4,127,2019-09-21 07:25:12,0,A,A12088,0,0,0,0
Library,3,127,2019-09-21 07:25:12,0,A,A12135,0,0,0,0
Library,4,127,2019-09-21 07:25:12,0,A,A12112,0,0,0,0
Library,4,127,2019-09-21 07:25:12,0,A,A12106,0,0,1,0
Utility,1,127,2012-01-21 15:30:27,2,A,A11097,0,0,1,0
Library,1,127,2019-09-21 07:25:12,0,A,A12399,0,0,1,0
Utility,1,127,2014-11-17 14:49:32,1,A,A11097,0,0,1,0
Library,1,127,2016-04-25 02:43:27,1,A,A12399,0,0,1,0
Utility,1,127,2014-11-17 14:49:32,1,A,A11098,0,0,0,0
Utility,5,127,2017-03-27 13:57:59,3,A,A3977,0,0,0,0
Utility,5,127,2016-10-27 01:15:53,4,A,A3977,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7546,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7504,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7501,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7498,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7496,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7494,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7491,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7485,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7507,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7510,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7544,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7540,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7538,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7535,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7533,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7531,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7529,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7527,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7519,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7516,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7513,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7542,0,0,0,1
Utility,1,127,2018-11-24 22:51:02,1,A,A7548,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7583,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7587,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7598,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7553,1,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7555,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7566,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7557,1,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7561,0,0,1,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7563,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7550,0,0,0,0
Utility,1,127,2018-11-24 22:51:02,1,A,A7559,0,0,0,0
Business,1,127,2018-06-15 14:41:46,0,A,A5828,0,0,1,0
Business,1,127,2018-06-15 14:41:46,0,A,A5844,0,0,0,0
Business,1,127,2018-06-15 14:41:46,0,A,A5855,0,0,0,0
Business,1,127,2018-06-15 14:41:46,0,A,A5858,0,0,1,0
Business,3,127,2015-12-08 10:03:03,1,A,A5447,0,0,1,0
Business,2,127,2015-12-08 10:03:03,1,A,A5506,0,0,1,0
Business,2,127,2015-12-08 10:03:03,1,A,A5515,0,0,0,0
Business,2,127,2015-12-08 10:03:03,1,A,A5520,3,1,0,0
Business,7,127,2016-11-02 23:46:49,7,A,A1802,0,0,0,0
Business,6,127,2017-05-11 22:31:08,6,A,A2564,0,0,1,1
Business,6,127,2017-05-11 22:31:08,6,A,A2588,0,0,0,0
Business,3,127,2018-06-15 14:41:46,0,A,A5447,0,0,1,0
Business,2,127,2018-06-15 14:41:46,0,A,A5506,0,0,1,0
Business,2,127,2018-06-15 14:41:46,0,A,A5515,0,0,0,0
Business,2,127,2018-06-15 14:41:46,0,A,A5520,3,1,1,0
Business,3,127,2013-06-19 20:38:43,3,A,A5447,0,0,0,0
Business,3,127,2013-06-19 20:38:43,3,A,A5450,0,0,0,0
Utility,1,127,2018-10-19 16:54:47,0,A,A11097,0,1,0,0
Utility,1,127,2018-10-19 16:54:47,0,A,A11098,0,0,0,0
Business,1,127,2015-12-08 10:03:03,1,A,A5828,0,0,1,0
Business,1,127,2015-12-08 10:03:03,1,A,A5844,0,0,0,0
Business,1,127,2015-12-08 10:03:03,1,A,A5855,0,0,0,0
Business,1,127,2015-12-08 10:03:03,1,A,A5858,0,0,1,0
Business,3,127,2015-04-22 23:07:38,2,A,A5457,0,0,1,0
Business,2,127,2015-04-22 23:07:38,2,A,A5515,0,0,0,0
Business,2,127,2015-04-22 23:07:38,2,A,A5518,0,0,0,1
Business,3,127,2015-04-22 23:07:38,2,A,A5452,0,0,0,0
Business,3,127,2015-04-22 23:07:38,2,A,A5450,0,1,1,0
Business,3,127,2015-04-22 23:07:38,2,A,A5447,0,0,1,0
Business,7,127,2017-05-11 22:31:08,6,A,A1802,0,0,0,0
Business,7,127,2017-09-14 02:24:08,5,A,A1802,0,0,0,0
Business,6,127,2017-09-14 02:24:08,5,A,A2564,0,0,0,0
Business,6,127,2017-09-14 02:24:08,5,A,A2588,0,0,0,0
Utility,5,127,2016-03-22 21:54:23,5,A,A3977,0,0,3,0
Multimedia,2,127,2019-08-10 12:41:02,0,A,A57225,0,0,1,0
Multimedia,2,127,2019-08-10 12:41:02,0,A,A57224,0,0,1,0
Multimedia,2,127,2019-08-10 12:41:02,0,A,A57223,0,0,1,0
Multimedia,0,127,2019-08-10 12:41:02,0,A,A57364,0,0,0,0
Utility,16,127,2009-11-30 05:21:17,16,A,A1139,0,0,1,0
Multimedia,3,127,2015-09-18 10:04:38,2,A,A57115,0,0,0,0
Multimedia,3,127,2015-09-18 10:04:38,2,A,A57116,0,0,0,0
Multimedia,2,127,2015-09-18 10:04:38,2,A,A57223,0,0,1,0
Multimedia,2,127,2015-09-18 10:04:38,2,A,A57225,0,0,1,0
Multimedia,2,127,2015-09-18 10:04:38,2,A,A57224,0,0,1,0
Multimedia,2,127,2017-03-29 22:51:48,1,A,A57223,0,0,1,0
Multimedia,2,127,2017-03-29 22:51:48,1,A,A57224,0,0,1,0
Multimedia,2,127,2017-03-29 22:51:48,1,A,A57225,0,0,1,0
Business,10,127,2018-10-19 21:53:44,4,A,A25767,0,0,0,0
Business,10,127,2018-10-19 21:53:44,4,A,A25793,0,4,1,0
Business,10,127,2018-10-19 21:53:44,4,A,A25568,0,4,1,0
Business,10,127,2018-08-22 14:01:12,5,A,A25568,0,6,1,0
Business,10,127,2018-08-22 14:01:12,5,A,A25767,0,0,0,0
Business,10,127,2018-08-22 14:01:12,5,A,A25793,0,6,1,0
Business,10,127,2018-12-04 12:06:11,3,A,A25767,0,0,0,0
Business,10,127,2018-12-04 12:06:11,3,A,A25793,0,6,1,0
Business,10,127,2018-12-04 12:06:11,3,A,A25568,0,6,1,0
Business,10,127,2018-04-16 10:16:57,7,A,A25568,0,1,1,0
Business,10,127,2018-06-25 10:19:10,6,A,A25568,0,2,1,0
Business,10,127,2018-06-25 10:19:10,6,A,A25793,0,2,1,0
Business,10,127,2018-06-25 10:19:10,6,A,A25767,0,0,0,0
Library,2,127,2014-07-28 14:38:00,0,A,A30166,0,0,0,1
Library,2,127,2014-07-28 14:38:00,0,A,A30211,0,0,0,0
Business,10,127,2017-07-24 09:08:53,10,A,A25767,0,0,0,0
Business,10,127,2017-07-24 09:08:53,10,A,A25793,0,1,1,0
Business,10,127,2017-07-24 09:08:53,10,A,A25568,0,1,1,0
Library,2,127,2013-07-26 01:37:05,1,A,A30211,0,0,0,0
Library,2,127,2013-07-26 01:37:05,1,A,A30166,0,0,0,1
Library,2,127,2012-09-21 20:52:11,2,A,A30211,0,0,0,0
Library,2,127,2012-09-21 20:52:11,2,A,A30166,0,0,0,1
Business,10,127,2018-02-12 17:44:39,8,A,A25568,0,1,1,0
Business,10,127,2018-02-12 17:44:39,8,A,A25767,0,0,0,0
Business,10,127,2018-02-12 17:44:39,8,A,A25793,0,1,1,0
Business,10,127,2017-10-31 16:03:49,9,A,A25568,0,1,1,0
Business,10,127,2017-10-31 16:03:49,9,A,A25767,0,0,0,0
Business,10,127,2017-10-31 16:03:49,9,A,A25793,0,1,1,0
Business,10,127,2018-04-16 10:16:57,7,A,A25793,0,1,1,0
Business,10,127,2018-04-16 10:16:57,7,A,A25767,0,0,0,0
Utility,3,127,2018-10-03 18:50:31,1,A,A36429,0,0,0,0
Utility,3,127,2018-10-03 18:50:31,1,A,A36433,0,0,0,0
Utility,3,127,2018-10-03 18:50:31,1,A,A36435,0,0,0,0
Utility,3,127,2018-10-03 18:50:31,1,A,A36437,0,0,1,0
Utility,3,127,2019-10-09 03:09:22,0,A,A36437,0,0,1,0
Utility,3,127,2019-10-09 03:09:22,0,A,A36435,0,0,0,0
Utility,3,127,2019-10-09 03:09:22,0,A,A36433,0,0,0,0
Utility,3,127,2019-10-09 03:09:22,0,A,A36429,0,0,0,0
Utility,3,127,2015-04-07 05:41:24,3,A,A36433,0,0,0,0
Utility,3,127,2015-04-07 05:41:24,3,A,A36435,0,0,0,0
Utility,3,127,2015-04-07 05:41:24,3,A,A36437,0,0,1,0
Utility,3,127,2013-11-11 09:53:52,4,A,A36421,0,0,1,1
Utility,3,127,2013-11-11 09:53:52,4,A,A36423,0,0,0,0
Utility,3,127,2016-01-08 09:39:05,2,A,A36429,0,0,0,0
Utility,3,127,2016-01-08 09:39:05,2,A,A36433,0,0,0,0
Utility,3,127,2016-01-08 09:39:05,2,A,A36435,0,0,0,0
Utility,3,127,2016-01-08 09:39:05,2,A,A36437,0,0,1,0
Utility,3,127,2015-04-07 05:41:24,3,A,A36429,0,0,0,0
Library,4,127,2019-08-10 13:14:50,0,A,A40551,0,0,0,0
Library,64,127,2019-08-10 13:14:50,0,A,A16631,0,0,0,0
Library,4,127,2018-04-13 17:48:22,2,A,A40551,0,0,0,0
Library,64,127,2018-04-13 17:48:22,2,A,A16631,0,0,0,0
Library,4,127,2018-03-23 18:09:04,3,A,A40551,0,0,0,0
Library,64,127,2018-03-23 18:09:04,3,A,A16631,0,0,0,0
Library,64,127,2018-02-28 00:42:28,4,A,A16631,0,0,0,0
Library,4,127,2018-05-20 14:00:12,1,A,A40551,0,0,0,0
Library,64,127,2018-05-20 14:00:12,1,A,A16631,0,0,0,0
Library,4,127,2018-02-28 00:42:28,4,A,A40551,0,0,0,0
Library,64,127,2018-01-29 07:32:45,5,A,A16631,0,0,0,0
Library,64,127,2017-12-21 00:38:45,6,A,A16631,0,0,0,0
Utility,1,127,2017-06-25 11:39:12,1,A,A44174,2,0,1,0
Utility,1,127,2017-06-25 11:39:12,1,A,A44175,0,0,0,0
Utility,2,127,2017-06-25 11:39:12,1,A,A42442,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41881,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41883,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41886,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41888,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41890,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41892,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41894,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41879,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41877,0,0,0,0
Utility,5,127,2016-09-28 23:19:58,2,A,A41875,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41894,0,0,0,0
Utility,4,127,2017-06-25 11:39:12,1,A,A42173,0,0,0,0
Utility,4,127,2017-06-25 11:39:12,1,A,A42175,0,0,0,0
Utility,3,127,2017-06-25 11:39:12,1,A,A42220,0,0,0,0
Utility,3,127,2017-06-25 11:39:12,1,A,A42221,0,2,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41875,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41877,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41879,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41881,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41883,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41886,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41888,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41890,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41892,0,0,0,0
Utility,5,127,2016-03-19 14:03:15,3,A,A41894,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41875,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41877,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41879,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41881,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41883,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41886,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41888,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41890,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41892,0,0,0,0
Utility,5,127,2015-08-19 15:02:40,4,A,A41894,0,0,0,0
Utility,4,127,2016-03-19 14:03:15,3,A,A42173,0,0,0,0
Utility,4,127,2016-03-19 14:03:15,3,A,A42175,0,0,0,0
Utility,3,127,2016-03-19 14:03:15,3,A,A42220,0,0,0,0
Utility,3,127,2016-03-19 14:03:15,3,A,A42221,0,2,0,0
Utility,4,127,2016-09-28 23:19:58,2,A,A42173,0,0,0,0
Utility,4,127,2016-09-28 23:19:58,2,A,A42175,0,0,0,0
Utility,3,127,2016-09-28 23:19:58,2,A,A42220,0,0,0,0
Utility,3,127,2016-09-28 23:19:58,2,A,A42221,0,2,0,0
Utility,2,127,2016-09-28 23:19:58,2,A,A42442,0,0,0,0
Utility,3,127,2019-09-26 12:51:28,0,A,A42220,0,0,0,0
Utility,3,127,2019-09-26 12:51:28,0,A,A42221,0,2,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41875,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41877,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41879,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41881,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41883,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41886,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41888,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41890,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41892,0,0,0,0
Utility,4,127,2019-09-26 12:51:28,0,A,A42173,0,0,0,0
Utility,4,127,2019-09-26 12:51:28,0,A,A42175,0,0,0,0
Utility,5,127,2019-09-26 12:51:28,0,A,A41894,0,0,0,0
Multimedia,3,127,2015-03-12 17:14:08,3,A,A57116,0,0,0,0
Multimedia,3,127,2015-03-12 17:14:08,3,A,A57115,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41881,0,0,0,0
Utility,1,127,2019-09-26 12:51:28,0,A,A44175,0,0,0,0
Utility,1,127,2019-09-26 12:51:28,0,A,A44174,2,0,1,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41892,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41875,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41877,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41879,0,0,0,0
Utility,0,127,2019-09-26 12:51:28,0,A,A44377,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41883,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41890,0,0,0,0
Utility,2,127,2019-09-26 12:51:28,0,A,A42442,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41888,0,0,0,0
Utility,5,127,2017-06-25 11:39:12,1,A,A41886,0,0,0,0
Business,2,127,2017-03-09 09:35:38,0,A,A42966,0,1,1,0
Business,2,127,2015-01-16 23:19:16,1,A,A42966,0,0,0,0
Utility,4,127,2015-08-19 15:02:40,4,A,A42175,0,0,0,0
Utility,4,127,2015-08-19 15:02:40,4,A,A42173,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41894,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41892,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41890,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41877,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41875,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41879,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41881,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41888,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41886,0,0,0,0
Utility,5,127,2015-01-26 16:48:58,5,A,A41883,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55386,0,0,0,0
Library,10,127,2017-03-09 11:17:56,9,A,A47059,0,0,1,1
Library,10,127,2016-11-04 21:18:36,10,A,A47059,0,0,1,1
Library,10,127,2017-08-28 10:53:40,8,A,A47059,0,0,1,1
Utility,0,127,2017-05-23 08:55:57,0,A,A55382,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55396,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55394,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55392,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55390,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55384,0,0,0,0
Utility,0,127,2017-05-23 08:55:57,0,A,A55310,0,0,1,0
Library,11,127,2016-07-27 17:42:53,11,A,A46820,0,0,1,1
Library,3,127,2019-10-09 21:02:53,0,A,A13531,0,4,1,0
Library,10,127,2018-06-29 08:29:55,6,A,A47059,0,0,1,1
Library,7,127,2018-10-31 18:57:04,5,A,A48388,0,0,1,1
Library,5,127,2018-10-31 18:57:04,5,A,A49200,0,0,0,0
Library,10,127,2018-01-26 00:33:16,7,A,A47059,0,0,1,1
Business,8,127,2018-02-24 22:02:01,2,A,A35670,0,0,1,0
Business,8,127,2017-07-19 22:56:37,3,A,A35670,0,0,1,0
Library,3,127,2013-11-22 00:20:23,3,A,A13531,0,1,0,0
Library,3,127,2015-05-01 20:34:20,1,A,A13531,0,1,1,0
Library,3,127,2014-07-29 23:12:36,2,A,A13531,0,1,1,0
Library,10,127,2019-03-29 01:03:23,3,A,A47059,0,0,1,1
Library,7,127,2019-03-29 01:03:23,3,A,A48388,0,0,1,1
Library,5,127,2019-04-18 02:35:12,2,A,A49200,0,0,1,0
Library,7,127,2019-04-18 02:35:12,2,A,A48388,0,0,1,1
Library,5,127,2019-02-20 13:00:52,4,A,A49200,0,0,0,0
Library,7,127,2019-02-20 13:00:52,4,A,A48388,0,0,1,1
Library,10,127,2018-10-31 18:57:04,5,A,A47059,0,0,1,1
Library,10,127,2019-02-20 13:00:52,4,A,A47059,0,0,1,1
Library,5,127,2019-03-29 01:03:23,3,A,A49200,0,0,0,0
Library,10,127,2019-10-09 18:27:09,0,A,A47059,0,0,1,1
Library,5,127,2019-10-09 18:27:09,0,A,A49200,0,0,1,0
Library,7,127,2019-10-09 18:27:09,0,A,A48388,0,0,1,1
Library,10,127,2019-10-09 18:27:09,0,A,A46950,0,0,0,0
Business,2,127,2011-06-13 00:24:33,2,A,A42966,0,0,0,0
Library,7,127,2019-06-10 15:44:43,1,A,A48388,0,0,1,1
Library,10,127,2019-04-18 02:35:12,2,A,A47059,0,0,1,1
Library,5,127,2019-06-10 15:44:43,1,A,A49200,0,0,1,0
Library,10,127,2019-06-10 15:44:43,1,A,A47059,0,0,1,1
Business,14,127,2012-04-09 07:44:00,14,A,A35143,0,0,0,0
Business,14,127,2013-01-20 00:39:17,13,A,A35143,3,0,0,1
Business,8,127,2015-04-05 08:06:15,7,A,A35670,0,0,1,0
Business,8,127,2014-09-03 07:47:46,8,A,A35670,0,0,1,0
Business,10,127,2019-09-30 05:55:54,0,A,A25767,0,0,0,0
Business,10,127,2019-09-30 05:55:54,0,A,A25793,0,6,1,0
Business,10,127,2019-09-30 05:55:54,0,A,A25568,0,5,1,0
Business,8,127,2016-02-29 11:10:28,5,A,A35670,0,0,1,0
Business,8,127,2017-01-05 16:36:47,4,A,A35670,0,0,1,0
Business,8,127,2015-10-27 10:23:17,6,A,A35670,0,0,1,0
Business,10,127,2019-03-07 12:14:54,2,A,A25568,0,6,1,0
Business,10,127,2019-03-07 12:14:54,2,A,A25767,0,0,0,0
Business,10,127,2019-03-07 12:14:54,2,A,A25793,0,6,1,0
Business,10,127,2019-05-23 13:14:22,1,A,A25767,0,0,0,0
Business,10,127,2019-05-23 13:14:22,1,A,A25793,0,6,1,0
Business,10,127,2019-05-23 13:14:22,1,A,A25568,0,1,1,0
Library,64,127,2017-11-23 00:16:58,7,A,A16631,0,0,0,0
Library,64,127,2017-10-26 17:59:27,8,A,A16631,0,0,0,0
Library,64,127,2017-09-30 00:43:39,9,A,A16631,0,0,0,0
Library,64,127,2017-08-01 00:42:41,12,A,A16631,0,0,0,0
Library,64,127,2017-08-11 17:21:24,11,A,A16631,0,0,0,0
Library,64,127,2017-07-24 18:23:25,13,A,A16631,0,0,0,0
Library,64,127,2017-09-07 15:53:41,10,A,A16631,0,0,0,0
Utility,1,127,2015-10-09 06:16:38,1,A,A18521,0,0,0,0
Utility,1,127,2016-01-20 02:58:25,0,A,A18523,0,0,0,1
Utility,1,127,2016-01-20 02:58:25,0,A,A18521,0,0,0,0
Utility,0,127,2016-01-20 02:58:25,0,A,A20042,0,0,0,0
Multimedia,1,127,2017-12-24 00:07:08,1,A,A50228,0,0,1,0
Multimedia,5,127,2016-06-29 21:37:28,2,A,A49012,0,0,0,0
Multimedia,5,127,2017-12-24 00:07:08,1,A,A49012,0,0,0,0
Multimedia,1,127,2017-12-24 00:07:08,1,A,A50102,1,0,0,0
Multimedia,2,127,2017-12-24 00:07:08,1,A,A49923,1,0,0,0
Utility,1,127,2019-10-08 01:54:57,0,A,A10715,0,0,0,0
Utility,7,127,2019-10-08 01:54:57,0,A,A4846,0,0,0,0
Utility,7,127,2019-10-08 01:54:57,0,A,A4855,0,0,0,0
Multimedia,2,127,2016-06-29 21:37:28,2,A,A49923,0,0,1,0
Multimedia,2,127,2019-10-09 12:32:10,0,A,A49923,0,0,0,0
Multimedia,1,127,2019-10-09 12:32:10,0,A,A50102,0,0,1,0
Multimedia,5,127,2019-10-09 12:32:10,0,A,A49012,0,0,1,0
Multimedia,0,127,2019-10-09 12:32:10,0,A,A50313,0,1,0,0
Multimedia,1,127,2019-10-09 12:32:10,0,A,A50228,0,0,1,0
Utility,7,127,2015-02-28 17:42:19,3,A,A4846,0,0,0,0
Utility,7,127,2015-01-16 15:48:33,4,A,A4846,0,0,0,0
Utility,7,127,2015-01-16 15:48:33,4,A,A4855,0,0,0,0
Utility,7,127,2015-02-28 17:42:19,3,A,A4855,0,0,0,0
Utility,1,127,2019-07-01 01:38:52,1,A,A10715,0,0,0,0
Utility,7,127,2019-07-01 01:38:52,1,A,A4846,0,0,0,0
Utility,7,127,2019-07-01 01:38:52,1,A,A4855,0,0,0,0
Utility,2,127,2019-10-08 01:54:57,0,A,A9490,0,0,0,0
Utility,2,127,2019-10-08 01:54:57,0,A,A9458,0,0,1,1
Utility,2,127,2019-07-01 01:38:52,1,A,A9490,0,0,0,0
Utility,2,127,2019-07-01 01:38:52,1,A,A9464,0,0,0,1
Utility,2,127,2019-07-01 01:38:52,1,A,A9458,0,0,1,1
Utility,7,127,2015-10-02 01:12:38,2,A,A4846,0,0,0,0
Utility,7,127,2015-10-02 01:12:38,2,A,A4855,0,0,0,0
Utility,6,127,2013-09-04 11:55:41,1,A,A47871,0,1,0,0
Utility,6,127,2013-09-04 11:55:41,1,A,A47870,0,0,1,0
Utility,4,127,2013-09-04 11:55:41,1,A,A48079,0,1,0,0
Utility,1,127,2015-10-29 12:05:08,0,A,A48700,0,1,0,0
Utility,1,127,2015-10-29 12:05:08,0,A,A48699,0,5,1,0
Utility,2,127,2015-10-29 12:05:08,0,A,A48564,2,4,1,0
Utility,2,127,2015-10-29 12:05:08,0,A,A48563,0,3,1,0
Utility,2,127,2015-10-29 12:05:08,0,A,A48562,0,1,0,0
Utility,2,127,2015-10-29 12:05:08,0,A,A48565,0,3,1,0
Utility,0,127,2015-10-29 12:05:08,0,A,A48808,0,0,0,0
Utility,0,127,2015-10-29 12:05:08,0,A,A48807,0,0,0,0
Utility,0,127,2015-10-29 12:05:08,0,A,A48806,0,1,0,0
Utility,0,127,2015-10-29 12:05:08,0,A,A48805,0,0,1,0
Utility,3,127,2013-09-04 11:55:41,1,A,A48325,0,2,1,0
Utility,6,127,2013-04-20 13:52:59,2,A,A47871,0,1,0,0
Utility,6,127,2013-04-20 13:52:59,2,A,A47870,0,0,1,0
Utility,3,127,2013-04-20 13:52:59,2,A,A48328,0,1,0,0
Utility,3,127,2013-04-20 13:52:59,2,A,A48326,0,3,0,0
Utility,3,127,2013-04-20 13:52:59,2,A,A48325,0,2,1,0
Utility,4,127,2013-04-20 13:52:59,2,A,A48079,0,1,0,0
Utility,2,127,2013-09-04 11:55:41,1,A,A48565,0,3,1,0
Utility,2,127,2013-09-04 11:55:41,1,A,A48564,2,4,1,0
